symbol,organ_name,com_type_code,icb_level,icb_code,icb_name
CNN,"Công ty Cổ phần Tư vấn Công nghệ, Thiết bị và Kiểm định Xây dựng - CONINCO",CT,2,2300,Xây dựng và Vật liệu
CNN,"Công ty Cổ phần Tư vấn Công nghệ, Thiết bị và Kiểm định Xây dựng - CONINCO",CT,3,2350,Xây dựng và Vật liệu
CNN,"Công ty Cổ phần Tư vấn Công nghệ, Thiết bị và Kiểm định Xây dựng - CONINCO",CT,4,2357,Xây dựng
CNT,Công ty Cổ phần Tập đoàn CNT,CT,1,8000,Tài chính
CNT,Công ty Cổ phần Tập đoàn CNT,CT,2,8600,Bất động sản
CNT,Công ty Cổ phần Tập đoàn CNT,CT,3,8630,Bất động sản
CNT,Công ty Cổ phần Tập đoàn CNT,CT,4,8633,Bất động sản
CNX,Công ty Cổ Phần Công Nghệ Và Tư Vấn Cic,CT,1,9000,Công nghệ Thông tin
CNX,Công ty Cổ Phần Công Nghệ Và Tư Vấn Cic,CT,2,9500,Công nghệ Thông tin
CNX,Công ty Cổ Phần Công Nghệ Và Tư Vấn Cic,CT,3,9530,Phần mềm & Dịch vụ Máy tính
CNX,Công ty Cổ Phần Công Nghệ Và Tư Vấn Cic,CT,4,9537,Phần mềm
COM,Công ty Cổ phần Vật tư - Xăng dầu,CT,1,5000,Dịch vụ Tiêu dùng
COM,Công ty Cổ phần Vật tư - Xăng dầu,CT,2,5300,Bán lẻ
COM,Công ty Cổ phần Vật tư - Xăng dầu,CT,3,5370,Bán lẻ
COM,Công ty Cổ phần Vật tư - Xăng dầu,CT,4,5379,Phân phối hàng chuyên dụng
CPA,Công ty Cổ phần Cà phê Phước An,CT,1,3000,Hàng Tiêu dùng
CPA,Công ty Cổ phần Cà phê Phước An,CT,2,3500,Thực phẩm và đồ uống
CPA,Công ty Cổ phần Cà phê Phước An,CT,3,3530,Bia và đồ uống
CPA,Công ty Cổ phần Cà phê Phước An,CT,4,3537,Đồ uống & giải khát
CPC,Công ty Cổ phần Thuốc sát trùng Cần Thơ,CT,1,1000,Nguyên vật liệu
CPC,Công ty Cổ phần Thuốc sát trùng Cần Thơ,CT,2,1300,Hóa chất
CPC,Công ty Cổ phần Thuốc sát trùng Cần Thơ,CT,3,1350,Hóa chất
CPC,Công ty Cổ phần Thuốc sát trùng Cần Thơ,CT,4,1357,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác"
CPH,Công ty Cổ phần Phục vụ Mai táng Hải Phòng,CT,1,5000,Dịch vụ Tiêu dùng
CPH,Công ty Cổ phần Phục vụ Mai táng Hải Phòng,CT,2,5300,Bán lẻ
CPH,Công ty Cổ phần Phục vụ Mai táng Hải Phòng,CT,3,5370,Bán lẻ
CPH,Công ty Cổ phần Phục vụ Mai táng Hải Phòng,CT,4,5377,Dịch vụ tiêu dùng chuyên ngành
CPI,Công ty Cổ phần Đầu tư Cảng Cái Lân,CT,1,2000,Công nghiệp
CPI,Công ty Cổ phần Đầu tư Cảng Cái Lân,CT,2,2700,Hàng & Dịch vụ Công nghiệp
CPI,Công ty Cổ phần Đầu tư Cảng Cái Lân,CT,3,2770,Vận tải
CPI,Công ty Cổ phần Đầu tư Cảng Cái Lân,CT,4,2777,"Kho bãi, hậu cần và bảo dưỡng"
CQN,Công ty Cổ phần Cảng Quảng Ninh,CT,1,2000,Công nghiệp
CQN,Công ty Cổ phần Cảng Quảng Ninh,CT,2,2700,Hàng & Dịch vụ Công nghiệp
CQN,Công ty Cổ phần Cảng Quảng Ninh,CT,3,2770,Vận tải
CQN,Công ty Cổ phần Cảng Quảng Ninh,CT,4,2777,"Kho bãi, hậu cần và bảo dưỡng"
CQT,Công ty Cổ phần Xi măng Quán Triều VVMI,CT,1,2000,Công nghiệp
CQT,Công ty Cổ phần Xi măng Quán Triều VVMI,CT,2,2300,Xây dựng và Vật liệu
CQT,Công ty Cổ phần Xi măng Quán Triều VVMI,CT,3,2350,Xây dựng và Vật liệu
CQT,Công ty Cổ phần Xi măng Quán Triều VVMI,CT,4,2353,Vật liệu xây dựng & Nội thất
CRC,Công ty Cổ phần Create Capital Việt Nam,CT,1,2000,Công nghiệp
CRC,Công ty Cổ phần Create Capital Việt Nam,CT,2,2300,Xây dựng và Vật liệu
CRC,Công ty Cổ phần Create Capital Việt Nam,CT,3,2350,Xây dựng và Vật liệu
CRC,Công ty Cổ phần Create Capital Việt Nam,CT,4,2353,Vật liệu xây dựng & Nội thất
CRE,Công ty Cổ phần Bất động sản Thế Kỷ,CT,1,8000,Tài chính
CRE,Công ty Cổ phần Bất động sản Thế Kỷ,CT,2,8600,Bất động sản
CRE,Công ty Cổ phần Bất động sản Thế Kỷ,CT,3,8630,Bất động sản
CRE,Công ty Cổ phần Bất động sản Thế Kỷ,CT,4,8633,Bất động sản
CRV,Công ty Cổ phần Tập đoàn Bất động sản CRV,CT,1,8000,Tài chính
CRV,Công ty Cổ phần Tập đoàn Bất động sản CRV,CT,2,8600,Bất động sản
CRV,Công ty Cổ phần Tập đoàn Bất động sản CRV,CT,3,8630,Bất động sản
CRV,Công ty Cổ phần Tập đoàn Bất động sản CRV,CT,4,8633,Bất động sản
CSC,Công ty Cổ phần Tập đoàn COTANA,CT,1,2000,Công nghiệp
CSC,Công ty Cổ phần Tập đoàn COTANA,CT,2,2300,Xây dựng và Vật liệu
CSC,Công ty Cổ phần Tập đoàn COTANA,CT,3,2350,Xây dựng và Vật liệu
CSC,Công ty Cổ phần Tập đoàn COTANA,CT,4,2357,Xây dựng
CSI,Công ty Cổ phần Chứng khoán Kirin,CK,1,8000,Tài chính
CSI,Công ty Cổ phần Chứng khoán Kirin,CK,2,8700,Dịch vụ tài chính
CSI,Công ty Cổ phần Chứng khoán Kirin,CK,3,8770,Dịch vụ tài chính
CSI,Công ty Cổ phần Chứng khoán Kirin,CK,4,8777,Môi giới chứng khoán
CSM,Công ty Cổ phần Công nghiệp Cao su Miền Nam,CT,1,3000,Hàng Tiêu dùng
CSM,Công ty Cổ phần Công nghiệp Cao su Miền Nam,CT,2,3300,Ô tô và phụ tùng
CSM,Công ty Cổ phần Công nghiệp Cao su Miền Nam,CT,3,3350,Ô tô và phụ tùng
CSM,Công ty Cổ phần Công nghiệp Cao su Miền Nam,CT,4,3357,Lốp xe
CST,Công ty Cổ phần Than Cao Sơn - TKV,CT,1,1000,Nguyên vật liệu
CST,Công ty Cổ phần Than Cao Sơn - TKV,CT,2,1700,Tài nguyên Cơ bản
CST,Công ty Cổ phần Than Cao Sơn - TKV,CT,3,1770,Khai khoáng
CST,Công ty Cổ phần Than Cao Sơn - TKV,CT,4,1771,Khai thác Than
CSV,Công ty Cổ phần Hóa chất Cơ bản miền Nam,CT,1,1000,Nguyên vật liệu
CSV,Công ty Cổ phần Hóa chất Cơ bản miền Nam,CT,2,1300,Hóa chất
CSV,Công ty Cổ phần Hóa chất Cơ bản miền Nam,CT,3,1350,Hóa chất
CSV,Công ty Cổ phần Hóa chất Cơ bản miền Nam,CT,4,1357,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác"
CT3,Công ty Cổ phần Đầu tư và Xây dựng công trình 3,CT,1,2000,Công nghiệp
CT3,Công ty Cổ phần Đầu tư và Xây dựng công trình 3,CT,2,2300,Xây dựng và Vật liệu
CT3,Công ty Cổ phần Đầu tư và Xây dựng công trình 3,CT,3,2350,Xây dựng và Vật liệu
CT3,Công ty Cổ phần Đầu tư và Xây dựng công trình 3,CT,4,2357,Xây dựng
CT6,Công ty Cổ phần Công trình 6,CT,1,2000,Công nghiệp
CT6,Công ty Cổ phần Công trình 6,CT,2,2300,Xây dựng và Vật liệu
CT6,Công ty Cổ phần Công trình 6,CT,3,2350,Xây dựng và Vật liệu
CT6,Công ty Cổ phần Công trình 6,CT,4,2357,Xây dựng
CTA,Công ty Cổ phần Vinavico,CT,1,2000,Công nghiệp
CTA,Công ty Cổ phần Vinavico,CT,2,2300,Xây dựng và Vật liệu
CTA,Công ty Cổ phần Vinavico,CT,3,2350,Xây dựng và Vật liệu
CTA,Công ty Cổ phần Vinavico,CT,4,2357,Xây dựng
CTB,Công ty Cổ phần Chế tạo Bơm Hải Dương,CT,1,2000,Công nghiệp
CTB,Công ty Cổ phần Chế tạo Bơm Hải Dương,CT,2,2700,Hàng & Dịch vụ Công nghiệp
CTB,Công ty Cổ phần Chế tạo Bơm Hải Dương,CT,3,2750,Công nghiệp nặng
CTB,Công ty Cổ phần Chế tạo Bơm Hải Dương,CT,4,2757,Máy công nghiệp
CTC,Công ty Cổ phần Tập đoàn Hoàng Kim Tây Nguyên,CT,1,5000,Dịch vụ Tiêu dùng
CTC,Công ty Cổ phần Tập đoàn Hoàng Kim Tây Nguyên,CT,2,5700,Du lịch và Giải trí
CTC,Công ty Cổ phần Tập đoàn Hoàng Kim Tây Nguyên,CT,3,5750,Du lịch & Giải trí
CTC,Công ty Cổ phần Tập đoàn Hoàng Kim Tây Nguyên,CT,4,5759,Vận tải hành khách & Du lịch
CTD,Công ty Cổ phần Xây dựng Coteccons,CT,1,2000,Công nghiệp
CTD,Công ty Cổ phần Xây dựng Coteccons,CT,2,2300,Xây dựng và Vật liệu
CTD,Công ty Cổ phần Xây dựng Coteccons,CT,3,2350,Xây dựng và Vật liệu
CTD,Công ty Cổ phần Xây dựng Coteccons,CT,4,2357,Xây dựng
CTF,Công ty Cổ phần City Auto,CT,1,3000,Hàng Tiêu dùng
CTF,Công ty Cổ phần City Auto,CT,2,3300,Ô tô và phụ tùng
CTF,Công ty Cổ phần City Auto,CT,3,3350,Ô tô và phụ tùng
CTF,Công ty Cổ phần City Auto,CT,4,3353,Sản xuất ô tô
CTG,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,NH,1,8301,Ngân hàng
CTG,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,NH,2,8300,Ngân hàng
CTG,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,NH,3,8350,Ngân hàng
CTG,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,NH,4,8355,Ngân hàng
CTI,Công ty Cổ phần Đầu tư Phát triển Cường Thuận IDICO,CT,1,2000,Công nghiệp
CTI,Công ty Cổ phần Đầu tư Phát triển Cường Thuận IDICO,CT,2,2300,Xây dựng và Vật liệu
CTI,Công ty Cổ phần Đầu tư Phát triển Cường Thuận IDICO,CT,3,2350,Xây dựng và Vật liệu
CTI,Công ty Cổ phần Đầu tư Phát triển Cường Thuận IDICO,CT,4,2357,Xây dựng
CTN,Công ty Cổ phần Xây dựng Công trình ngầm,CT,1,2000,Công nghiệp
CTN,Công ty Cổ phần Xây dựng Công trình ngầm,CT,2,2300,Xây dựng và Vật liệu
CTN,Công ty Cổ phần Xây dựng Công trình ngầm,CT,3,2350,Xây dựng và Vật liệu
CTN,Công ty Cổ phần Xây dựng Công trình ngầm,CT,4,2357,Xây dựng
CTP,Công ty Cổ phần Tập đoàn CTP Group,CT,1,3000,Hàng Tiêu dùng
CTP,Công ty Cổ phần Tập đoàn CTP Group,CT,2,3500,Thực phẩm và đồ uống
CTP,Công ty Cổ phần Tập đoàn CTP Group,CT,3,3530,Bia và đồ uống
CTP,Công ty Cổ phần Tập đoàn CTP Group,CT,4,3537,Đồ uống & giải khát
CTR,Tổng Công ty Cổ phần Công trình Viettel,CT,1,2000,Công nghiệp
CTR,Tổng Công ty Cổ phần Công trình Viettel,CT,2,2300,Xây dựng và Vật liệu
CTR,Tổng Công ty Cổ phần Công trình Viettel,CT,3,2350,Xây dựng và Vật liệu
CTR,Tổng Công ty Cổ phần Công trình Viettel,CT,4,2357,Xây dựng
CTS,Công ty Cổ phần Chứng khoán Vietinbank,CK,1,8000,Tài chính
CTS,Công ty Cổ phần Chứng khoán Vietinbank,CK,2,8700,Dịch vụ tài chính
CTS,Công ty Cổ phần Chứng khoán Vietinbank,CK,3,8770,Dịch vụ tài chính
CTS,Công ty Cổ phần Chứng khoán Vietinbank,CK,4,8777,Môi giới chứng khoán
CTT,Công ty Cổ phần Chế tạo máy - Vinacomin,CT,1,2000,Công nghiệp
CTT,Công ty Cổ phần Chế tạo máy - Vinacomin,CT,2,2700,Hàng & Dịch vụ Công nghiệp
CTT,Công ty Cổ phần Chế tạo máy - Vinacomin,CT,3,2750,Công nghiệp nặng
CTT,Công ty Cổ phần Chế tạo máy - Vinacomin,CT,4,2757,Máy công nghiệp
CTW,Công ty Cổ phần Cấp thoát nước Cần Thơ,CT,1,7000,Tiện ích Cộng đồng
CTW,Công ty Cổ phần Cấp thoát nước Cần Thơ,CT,2,7500,"Điện, nước & xăng dầu khí đốt"
CTW,Công ty Cổ phần Cấp thoát nước Cần Thơ,CT,3,7570,Nước & Khí đốt
CTW,Công ty Cổ phần Cấp thoát nước Cần Thơ,CT,4,7577,Nước
CTX,Tổng Công ty Cổ phần Đầu tư Xây dựng và Thương mại Việt Nam,CT,1,2000,Công nghiệp
CTX,Tổng Công ty Cổ phần Đầu tư Xây dựng và Thương mại Việt Nam,CT,2,2300,Xây dựng và Vật liệu
CTX,Tổng Công ty Cổ phần Đầu tư Xây dựng và Thương mại Việt Nam,CT,3,2350,Xây dựng và Vật liệu
CTX,Tổng Công ty Cổ phần Đầu tư Xây dựng và Thương mại Việt Nam,CT,4,2357,Xây dựng
CVH,"Công ty Cổ phần Công Viên, Cây Xanh Hải Phòng",CT,1,7000,Tiện ích Cộng đồng
CVH,"Công ty Cổ phần Công Viên, Cây Xanh Hải Phòng",CT,2,7500,"Điện, nước & xăng dầu khí đốt"
CVH,"Công ty Cổ phần Công Viên, Cây Xanh Hải Phòng",CT,3,7570,Nước & Khí đốt
CVH,"Công ty Cổ phần Công Viên, Cây Xanh Hải Phòng",CT,4,7575,Tiện ích khác
CVN,Công ty Cổ phần Vinam,CT,1,4000,Dược phẩm và Y tế
CVN,Công ty Cổ phần Vinam,CT,2,4500,Y tế
CVN,Công ty Cổ phần Vinam,CT,3,4530,Thiết bị và Dịch vụ Y tế
CVN,Công ty Cổ phần Vinam,CT,4,4535,Thiết bị y tế
CVP,Công ty cổ phần Cảng Cửa Việt,CT,1,2000,Công nghiệp
CVP,Công ty cổ phần Cảng Cửa Việt,CT,2,2700,Hàng & Dịch vụ Công nghiệp
CVP,Công ty cổ phần Cảng Cửa Việt,CT,3,2770,Vận tải
CVP,Công ty cổ phần Cảng Cửa Việt,CT,4,2777,"Kho bãi, hậu cần và bảo dưỡng"
CVT,Công ty Cổ phần CMC,CT,1,2000,Công nghiệp
CVT,Công ty Cổ phần CMC,CT,2,2300,Xây dựng và Vật liệu
CVT,Công ty Cổ phần CMC,CT,3,2350,Xây dựng và Vật liệu
CVT,Công ty Cổ phần CMC,CT,4,2353,Vật liệu xây dựng & Nội thất
CX8,Công ty Cổ phần Đầu tư và Xây lắp Constrexim số 8,CT,1,2000,Công nghiệp
CX8,Công ty Cổ phần Đầu tư và Xây lắp Constrexim số 8,CT,2,2300,Xây dựng và Vật liệu
CX8,Công ty Cổ phần Đầu tư và Xây lắp Constrexim số 8,CT,3,2350,Xây dựng và Vật liệu
CX8,Công ty Cổ phần Đầu tư và Xây lắp Constrexim số 8,CT,4,2357,Xây dựng
CYC,Công ty Cổ phần Gạch men Chang Yih,CT,1,2000,Công nghiệp
CYC,Công ty Cổ phần Gạch men Chang Yih,CT,2,2300,Xây dựng và Vật liệu
CYC,Công ty Cổ phần Gạch men Chang Yih,CT,3,2350,Xây dựng và Vật liệu
CYC,Công ty Cổ phần Gạch men Chang Yih,CT,4,2353,Vật liệu xây dựng & Nội thất
D11,Công ty Cổ phần Địa ốc 11,CT,1,8000,Tài chính
D11,Công ty Cổ phần Địa ốc 11,CT,2,8600,Bất động sản
D11,Công ty Cổ phần Địa ốc 11,CT,3,8630,Bất động sản
D11,Công ty Cổ phần Địa ốc 11,CT,4,8633,Bất động sản
D17,Công ty Cổ Phần Đồng Tân,CT,1,1000,Nguyên vật liệu
D17,Công ty Cổ Phần Đồng Tân,CT,2,1700,Tài nguyên Cơ bản
D17,Công ty Cổ Phần Đồng Tân,CT,3,1770,Khai khoáng
D17,Công ty Cổ Phần Đồng Tân,CT,4,1775,Khai khoáng
D2D,Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,CT,1,8000,Tài chính
D2D,Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,CT,2,8600,Bất động sản
D2D,Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,CT,3,8630,Bất động sản
D2D,Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,CT,4,8633,Bất động sản
DAC,Công ty Cổ phần 382 Đông Anh,CT,1,2000,Công nghiệp
DAC,Công ty Cổ phần 382 Đông Anh,CT,2,2300,Xây dựng và Vật liệu
DAC,Công ty Cổ phần 382 Đông Anh,CT,3,2350,Xây dựng và Vật liệu
DAC,Công ty Cổ phần 382 Đông Anh,CT,4,2353,Vật liệu xây dựng & Nội thất
DAD,Công ty Cổ phần Đầu tư và Phát triển Giáo dục Đà Nẵng,CT,1,5000,Dịch vụ Tiêu dùng
DAD,Công ty Cổ phần Đầu tư và Phát triển Giáo dục Đà Nẵng,CT,2,5500,Truyền thông
DAD,Công ty Cổ phần Đầu tư và Phát triển Giáo dục Đà Nẵng,CT,3,5550,Truyền thông
DAD,Công ty Cổ phần Đầu tư và Phát triển Giáo dục Đà Nẵng,CT,4,5557,"Sách, ấn bản & sản phẩm văn hóa"
DAE,Công ty Cổ phần Sách Giáo dục tại Thành phố Đà Nẵng,CT,1,5000,Dịch vụ Tiêu dùng
DAE,Công ty Cổ phần Sách Giáo dục tại Thành phố Đà Nẵng,CT,2,5500,Truyền thông
DAE,Công ty Cổ phần Sách Giáo dục tại Thành phố Đà Nẵng,CT,3,5550,Truyền thông
DAE,Công ty Cổ phần Sách Giáo dục tại Thành phố Đà Nẵng,CT,4,5557,"Sách, ấn bản & sản phẩm văn hóa"
DAG,Công ty Cổ phần Tập đoàn Nhựa Đông Á,CT,1,1000,Nguyên vật liệu
DAG,Công ty Cổ phần Tập đoàn Nhựa Đông Á,CT,2,1300,Hóa chất
DAG,Công ty Cổ phần Tập đoàn Nhựa Đông Á,CT,3,1350,Hóa chất
DAG,Công ty Cổ phần Tập đoàn Nhựa Đông Á,CT,4,1353,"Nhựa, cao su & sợi"
DAH,Công ty Cổ phần Tập đoàn Khách sạn Đông Á,CT,1,5000,Dịch vụ Tiêu dùng
DAH,Công ty Cổ phần Tập đoàn Khách sạn Đông Á,CT,2,5700,Du lịch và Giải trí
DAH,Công ty Cổ phần Tập đoàn Khách sạn Đông Á,CT,3,5750,Du lịch & Giải trí
DAH,Công ty Cổ phần Tập đoàn Khách sạn Đông Á,CT,4,5753,Khách sạn
DAL,Công ty Cổ Phần Thương Mại Dịch Vụ Phát Triển Đông Á,CT,1,2000,Công nghiệp
DAL,Công ty Cổ Phần Thương Mại Dịch Vụ Phát Triển Đông Á,CT,2,2300,Xây dựng và Vật liệu
DAL,Công ty Cổ Phần Thương Mại Dịch Vụ Phát Triển Đông Á,CT,3,2350,Xây dựng và Vật liệu
DAL,Công ty Cổ Phần Thương Mại Dịch Vụ Phát Triển Đông Á,CT,4,2353,Vật liệu xây dựng & Nội thất
DAN,Công ty Cổ phần Dược Danapha,CT,1,4000,Dược phẩm và Y tế
DAN,Công ty Cổ phần Dược Danapha,CT,2,4500,Y tế
DAN,Công ty Cổ phần Dược Danapha,CT,3,4570,Dược phẩm
DAN,Công ty Cổ phần Dược Danapha,CT,4,4577,Dược phẩm
DAP,Công ty Cổ phần Đông Á,CT,1,2000,Công nghiệp
DAP,Công ty Cổ phần Đông Á,CT,2,2700,Hàng & Dịch vụ Công nghiệp
DAP,Công ty Cổ phần Đông Á,CT,3,2720,Hàng công nghiệp
DAP,Công ty Cổ phần Đông Á,CT,4,2723,Containers & Đóng gói
DAR,Công ty Cổ phần Xe lửa Dĩ An,CT,1,5000,Dịch vụ Tiêu dùng
DAR,Công ty Cổ phần Xe lửa Dĩ An,CT,2,5700,Du lịch và Giải trí
DAR,Công ty Cổ phần Xe lửa Dĩ An,CT,3,5750,Du lịch & Giải trí
DAR,Công ty Cổ phần Xe lửa Dĩ An,CT,4,5759,Vận tải hành khách & Du lịch
DAS,Công ty Cổ phần Máy - Thiết bị Dầu khí Đà Nẵng,CT,1,3000,Hàng Tiêu dùng
DAS,Công ty Cổ phần Máy - Thiết bị Dầu khí Đà Nẵng,CT,2,3300,Ô tô và phụ tùng
DAS,Công ty Cổ phần Máy - Thiết bị Dầu khí Đà Nẵng,CT,3,3350,Ô tô và phụ tùng
DAS,Công ty Cổ phần Máy - Thiết bị Dầu khí Đà Nẵng,CT,4,3353,Sản xuất ô tô
DAT,Công ty Cổ phần Đầu tư Du lịch và Phát triển Thủy sản,CT,1,3000,Hàng Tiêu dùng
DAT,Công ty Cổ phần Đầu tư Du lịch và Phát triển Thủy sản,CT,2,3500,Thực phẩm và đồ uống
DAT,Công ty Cổ phần Đầu tư Du lịch và Phát triển Thủy sản,CT,3,3570,Sản xuất thực phẩm
DAT,Công ty Cổ phần Đầu tư Du lịch và Phát triển Thủy sản,CT,4,3573,Nuôi trồng nông & hải sản
DBC,Công ty Cổ phần Tập đoàn Dabaco Việt Nam,CT,1,3000,Hàng Tiêu dùng
DBC,Công ty Cổ phần Tập đoàn Dabaco Việt Nam,CT,2,3500,Thực phẩm và đồ uống
DBC,Công ty Cổ phần Tập đoàn Dabaco Việt Nam,CT,3,3570,Sản xuất thực phẩm
DBC,Công ty Cổ phần Tập đoàn Dabaco Việt Nam,CT,4,3573,Nuôi trồng nông & hải sản
DBD,Công ty Cổ phần Dược - Trang thiết bị y tế Bình Định (BIDIPHAR),CT,1,4000,Dược phẩm và Y tế
DBD,Công ty Cổ phần Dược - Trang thiết bị y tế Bình Định (BIDIPHAR),CT,2,4500,Y tế
DBD,Công ty Cổ phần Dược - Trang thiết bị y tế Bình Định (BIDIPHAR),CT,3,4570,Dược phẩm
DBD,Công ty Cổ phần Dược - Trang thiết bị y tế Bình Định (BIDIPHAR),CT,4,4577,Dược phẩm
DBH,Công ty Cổ phần Đường bộ Hải Phòng,CT,1,5000,Dịch vụ Tiêu dùng
DBH,Công ty Cổ phần Đường bộ Hải Phòng,CT,2,5700,Du lịch và Giải trí
DBH,Công ty Cổ phần Đường bộ Hải Phòng,CT,3,5750,Du lịch & Giải trí
DBH,Công ty Cổ phần Đường bộ Hải Phòng,CT,4,5759,Vận tải hành khách & Du lịch
DBM,Công ty Cổ phần Dược - Vật tư Y tế Đắk Lắk,CT,1,4000,Dược phẩm và Y tế
DBM,Công ty Cổ phần Dược - Vật tư Y tế Đắk Lắk,CT,2,4500,Y tế
DBM,Công ty Cổ phần Dược - Vật tư Y tế Đắk Lắk,CT,3,4570,Dược phẩm
DBM,Công ty Cổ phần Dược - Vật tư Y tế Đắk Lắk,CT,4,4577,Dược phẩm
DBT,Công ty Cổ phần Dược phẩm Bến Tre,CT,1,4000,Dược phẩm và Y tế
DBT,Công ty Cổ phần Dược phẩm Bến Tre,CT,2,4500,Y tế
DBT,Công ty Cổ phần Dược phẩm Bến Tre,CT,3,4570,Dược phẩm
DBT,Công ty Cổ phần Dược phẩm Bến Tre,CT,4,4577,Dược phẩm
DBV,Công ty Cổ phần Quản lý và Sửa chữa đường bộ Vĩnh Phúc,CT,1,2000,Công nghiệp
DBV,Công ty Cổ phần Quản lý và Sửa chữa đường bộ Vĩnh Phúc,CT,2,2300,Xây dựng và Vật liệu
